ID,LAST_NAME,FIRST_NAME,NAME,TEAM,POSITION,HEIGHT,WEIGHT,DRAFT_YEAR
201986,DE COLO,NANDO,N. DE COLO,SAS,G,6-5,195,2009
76545,DEBUSSCHERE,DAVE,D. DEBUSSCHERE,DET,F,6-6,220,1962
692,DECLERCQ,ANDREW,A. DECLERCQ,ORL,C,6-10,255,1995
76551,DELONG,NATE,N. DELONG,ATL,C,6-6,220,1950
201942,DEROZAN,DEMAR,D. DEROZAN,SAS,GF,6-6,220,2009
76562,DEZONIE,HANK,H. DEZONIE,ATL,F,6-5,215,
76544,DEANE,GREG,G. DEANE,UTA,G,6-4,190,1979
203473,DEDMON,DEWAYNE,D. DEDMON,ATL,C,7-0,245,
76546,DEES,ARCHIE,A. DEES,DET,F,6-8,205,1958
143,DEHERE,TERRY,T. DEHERE,LAC,G,6-4,190,1993
76548,DEHNERT,RED,R. DEHNERT,PRO,,,,
1626214,DEJEAN-JONES,BRYCE,B. DEJEAN-JONES,NOP,G,6-6,203,
1626155,DEKKER,SAM,S. DEKKER,WAS,F,6-9,230,2015
219,DEL NEGRO,VINNY,V. DEL NEGRO,SAS,G,6-4,200,1988
1627098,DELANEY,MALCOLM,M. DELANEY,ATL,G,6-3,190,
183,DELE,BISON,B. DELE,DEN,CF,6-11,260,1991
2568,DELFINO,CARLOS,C. DELFINO,DET,GF,6-6,230,2003
1629116,DELGADO,ANGEL,A. DELGADO,LAC,C,6-10,245,
960,DELK,TONY,T. DELK,PHX,G,6-2,189,1996
203521,DELLAVEDOVA,MATTHEW,M. DELLAVEDOVA,CLE,G,6-3,200,
76552,DEMBO,FENNIS,F. DEMBO,DET,F,6-5,215,1988
76553,DEMIC,LARRY,L. DEMIC,NYK,F,6-9,225,1979
725,DEMPS,DELL,D. DEMPS,SAS,G,6-3,205,
76555,DEMPSEY,GEORGE,G. DEMPSEY,GSW,G,6-3,190,1951
2736,DENG,LUOL,L. DENG,MIN,F,6-9,237,2004
76556,DENNARD,KENNY,K. DENNARD,SAC,F,6-8,220,1981
76557,DENNING,BLAINE,B. DENNING,BAL,G,6-2,175,1952
202458,DENTMON,JUSTIN,J. DENTMON,TOR,G,5-11,185,
76558,DENTON,RANDY,R. DENTON,ATL,C,6-10,240,1971
76559,DERLINE,ROD,R. DERLINE,OKC,G,6-0,175,1974
1629094,DERRICKSON,MARCUS,M. DERRICKSON,GSW,F,6-7,249,
76560,DEUTSCH,DAVE,D. DEUTSCH,NYK,G,6-1,170,1966
76561,DEVLIN,WALTER,W. DEVLIN,DET,G,6-5,195,1955
76568,DIGREGORIO,ERNIE,E. DIGREGORIO,LAC,G,6-0,180,1973
1628978,DIVINCENZO,DONTE,D. DIVINCENZO,MIL,G,6-4,203,2018
1629603,DIAKITE,MAMADI,M. DIAKITE,MIL,F,6-9,228,
1760,DIAL,DERRICK,D. DIAL,SAS,G,6-4,184,1998
1627767,DIALLO,CHEICK,C. DIALLO,PHX,FC,6-8,219,2016
1628977,DIALLO,HAMIDOU,H. DIALLO,OKC,G,6-5,202,2018
2564,DIAW,BORIS,B. DIAW,SAS,CF,6-8,250,2003
200821,DIAWARA,YAKHOUBA,Y. DIAWARA,DEN,FG,6-7,225,
200799,DIAZ,GUILLERMO,G. DIAZ,LAC,G,6-2,185,2006
2424,DICKAU,DAN,D. DICKAU,ATL,G,6-0,180,2002
2079,DICKENS,KANIEL,K. DICKENS,BKN,F,6-8,215,2000
76563,DICKERSON,HENRY,H. DICKERSON,DET,G,6-4,190,
1722,DICKERSON,MICHAEL,M. DICKERSON,MEM,G,6-5,190,1998
76564,DICKEY,DERREK,D. DICKEY,GSW,F,6-7,218,1973
76565,DICKEY,DICK,D. DICKEY,BOS,G,6-1,175,1950
101143,DIENER,TRAVIS,T. DIENER,IND,G,6-1,175,2005
203476,DIENG,GORGUI,G. DIENG,MEM,C,6-10,252,2013
76566,DIERKING,CONNIE,C. DIERKING,SAC,C,6-10,222,1958
76567,DIETRICK,COBY,C. DIETRICK,SAS,C,6-11,220,1970
76569,DILLARD,MICKEY,M. DILLARD,CLE,G,6-3,170,1981
76570,DILLE,BOB,B. DILLE,DEF,F,6-3,190,
76571,DILLON,JOHN,J. DILLON,WAS,F,6-3,180,1948
76574,DINKINS,BYRON,B. DINKINS,HOU,G,6-1,170,
76575,DINKINS,JACKIE,J. DINKINS,CHI,F,6-5,210,1971
76576,DINWIDDIE,BILL,B. DINWIDDIE,SAC,F,6-7,220,
203915,DINWIDDIE,SPENCER,S. DINWIDDIE,BKN,G,6-5,215,2014
101113,DIOGU,IKE,I. DIOGU,GSW,F,6-9,250,2005
2205,DIOP,DESAGANA,D. DIOP,DAL,C,7-0,280,2001
76577,DISCHINGER,TERRY,T. DISCHINGER,DET,F,6-7,189,1962
76578,DIUTE,FRED,F. DIUTE,ATL,G,6-3,210,1951
124,DIVAC,VLADE,V. DIVAC,LAL,C,7-1,260,1989
2413,DIXON,JUAN,J. DIXON,WAS,G,6-3,165,2002
1059,DJORDJEVIC,ALEKSANDAR,A. DJORDJEVIC,POR,G,6-2,198,
76580,DODD,EARL,E. DODD,DN,F,6-5,175,1949
1720,DOLEAC,MICHAEL,M. DOLEAC,ORL,C,6-11,262,1998
76581,DOLHON,JOE,J. DOLHON,BAL,G,6-0,175,
76582,DOLL,BOB,B. DOLL,BOM,F,6-4,195,
76583,DONALDSON,JAMES,J. DONALDSON,DAL,C,7-2,275,1979
1629029,DONCIC,LUKA,L. DONCIC,DAL,FG,6-7,230,2018
76584,DONHAM,BOB,B. DONHAM,BOS,G,6-2,190,1950
76586,DONOVAN,BILLY,B. DONOVAN,NYK,G,5-11,171,1987
76585,DONOVAN,HARRY,H. DONOVAN,NYK,G,6-2,180,1949
2039,DOOLING,KEYON,K. DOOLING,LAC,G,6-3,195,2000
76587,DORSEY,JACKY,J. DORSEY,OKC,F,6-7,230,1976
201595,DORSEY,JOEY,J. DORSEY,HOU,CF,6-9,275,2008
1628416,DORSEY,TYLER,T. DORSEY,MEM,G,6-5,183,2017
1629652,DORT,LUGUENTZ,L. DORT,OKC,G,6-3,215,
1628422,DOTSON,DAMYEAN,D. DOTSON,CLE,G,6-5,210,2017
1629653,DOTSON,DEVON,D. DOTSON,CHI,G,6-2,185,
200763,DOUBY,QUINCY,Q. DOUBY,SAC,G,6-3,175,2006
76588,DOUGLAS,BRUCE,B. DOUGLAS,SAC,G,6-3,195,1986
76589,DOUGLAS,JOHN,J. DOUGLAS,LAC,G,6-2,170,1978
76590,DOUGLAS,LEON,L. DOUGLAS,DET,C,6-10,230,1976
428,DOUGLAS,SHERMAN,S. DOUGLAS,BOS,G,6-1,195,1989
201962,DOUGLAS,TONEY,T. DOUGLAS,NYK,G,6-2,195,2009
201604,DOUGLAS-ROBERTS,CHRIS,C. DOUGLAS-ROBERTS,BKN,G,6-7,210,2008
1629635,DOUMBOUYA,SEKOU,S. DOUMBOUYA,DET,F,6-8,230,2019
76592,DOVE,LLOYD,L. DOVE,DET,F,6-8,198,1967
202220,DOWDELL,ZABIAN,Z. DOWDELL,PHX,G,6-3,191,
76593,DOWNEY,BILL,B. DOWNEY,PRO,C,6-6,210,
76594,DOWNING,STEVE,S. DOWNING,BOS,C,6-8,225,1973
76595,DOYLE,DANNY,D. DOYLE,DET,F,6-8,200,1961
1628495,DOYLE,MILTON,M. DOYLE,BKN,G,6-4,180,
1628408,DOZIER,PJ,P. DOZIER,DEN,GF,6-6,205,
76596,DOZIER,TERRY,T. DOZIER,CHA,F,6-9,210,
201609,DRAGIC,GORAN,G. DRAGIC,MIA,G,6-3,190,2008
204054,DRAGIC,ZORAN,Z. DRAGIC,MIA,GF,6-5,200,
1068,DREILING,GREG,G. DREILING,IND,C,7-1,265,1986
1724,DREW,BRYCE,B. DREW,HOU,G,6-3,184,1998
76598,DREW,JOHN,J. DREW,ATL,F,6-6,205,1974
76599,DREW,LARRY,L. DREW,SAC,G,6-1,170,1980
203580,DREW II,LARRY,L. DREW II,PHI,G,6-2,180,
17,DREXLER,CLYDE,C. DREXLER,POR,G,6-7,222,1983
1041,DRIGGERS,NATE,N. DRIGGERS,BOS,GF,6-5,215,
76603,DRISCOLL,TERRY,T. DRISCOLL,MIL,F,6-7,215,1969
1542,DROBNJAK,PREDRAG,P. DROBNJAK,OKC,C,6-11,270,1997
76604,DROLLINGER,RALPH,R. DROLLINGER,DAL,C,7-2,250,1978
203083,DRUMMOND,ANDRE,A. DRUMMOND,CLE,C,6-10,279,2012
76623,DUVAL,DENNIS,D. DUVAL,WAS,G,6-3,175,1974
76605,DUCKETT,DICK,D. DUCKETT,SAC,G,6-1,185,1957
404,DUCKWORTH,KEVIN,K. DUCKWORTH,POR,C,7-0,300,1986
76607,DUDLEY,CHARLES,C. DUDLEY,GSW,G,6-2,180,1972
201,DUDLEY,CHRIS,C. DUDLEY,POR,C,6-11,260,1987
201162,DUDLEY,JARED,J. DUDLEY,LAL,F,6-6,237,2007
76608,DUEROD,TERRY,T. DUEROD,DET,G,6-2,180,1979
76609,DUFFY,BOB,B. DUFFY,CHS,F,6-4,175,1962
76610,DUFFY,BOB,B. DUFFY,DET,G,6-3,185,1962
2768,DUHON,CHRIS,C. DUHON,CHI,G,6-1,190,2004
1626251,DUKAN,DUJE,D. DUKAN,SAC,F,6-9,220,
76611,DUKES,WALTER,W. DUKES,DET,C,7-0,220,1953
247,DUMARS,JOE,J. DUMARS,DET,G,6-3,195,1985
30,DUMAS,RICHARD,R. DUMAS,PHX,F,6-7,225,1991
434,DUMAS,TONY,T. DUMAS,DAL,G,6-6,190,1994
76615,DUNCAN,ANDY,A. DUNCAN,SAC,F,6-6,195,1947
1495,DUNCAN,TIM,T. DUNCAN,SAS,CF,6-11,250,1997
2399,DUNLEAVY,MIKE,M. DUNLEAVY,GSW,GF,6-9,230,2002
76616,DUNLEAVY,MIKE,M. DUNLEAVY,HOU,G,6-3,180,1976
1627739,DUNN,KRIS,K. DUNN,ATL,G,6-3,205,2016
76617,DUNN,PAT,P. DUNN,GSW,G,6-2,170,1956
76618,DUNN,T.R.,T. DUNN,DEN,G,6-4,192,1977
2648,DUPREE,RONALD,R. DUPREE,DET,F,6-7,209,
201142,DURANT,KEVIN,K. DURANT,BKN,F,6-10,240,2007
76619,DUREN,JOHN,J. DUREN,UTA,G,6-3,195,1980
1090,DURHAM,PAT,P. DURHAM,MIN,F,6-7,210,1989
76621,DURRANT,DEVIN,D. DURRANT,IND,F,6-7,200,1984
76622,DURRETT,KEN,K. DURRETT,SAC,F,6-7,190,1971
1628979,DUVAL,TREVON,T. DUVAL,HOU,G,6-2,189,
76624,DWAN,JACK,J. DWAN,LAL,F,6-4,200,
76625,DYKEMA,CRAIG,C. DYKEMA,PHX,F,6-8,190,1981
76626,DYKER,GENE,G. DYKER,ATL,F,6-6,225,1953
202406,DYSON,JEROME,J. DYSON,NOP,G,6-3,180,
289,EACKLES,LEDELL,L. EACKLES,WAS,G,6-5,231,1988
76628,EAKINS,JIM,J. EAKINS,SAC,C,6-11,215,1968
768,EARL,ACIE,A. EARL,BOS,FC,6-11,240,1993
76630,EARLE,ED,E. EARLE,PHI,F,6-3,190,
203921,EARLY,CLEANTHONY,C. EARLY,NYK,F,6-8,210,2014
76631,EATON,MARK,M. EATON,UTA,C,7-4,275,1982
76632,EAVES,JERRY,J. EAVES,UTA,G,6-4,180,1982
202365,EBANKS,DEVIN,D. EBANKS,LAL,F,6-9,215,2010
76633,EBBEN,BILL,B. EBBEN,DET,G,6-4,190,1957
76634,EBERHARD,AL,A. EBERHARD,DET,F,6-6,225,1974
2569,EBI,NDUDI,N. EBI,MIN,F,6-9,195,2003
204067,EDDIE,JARELL,J. EDDIE,WAS,GF,6-7,218,
76635,EDDIE,PATRICK,P. EDDIE,NYK,C,6-11,240,
76636,EDDLEMAN,THOMAS,T. EDDLEMAN,DET,F,6-2,189,1949
76637,EDELIN,KENT,K. EDELIN,IND,F,6-8,205,1984
76638,EDMONSON,KEITH,K. EDMONSON,SAS,G,6-5,195,1982
721,EDNEY,TYUS,T. EDNEY,SAC,G,5-10,166,1995
1630162,EDWARDS,ANTHONY,A. EDWARDS,MIN,G,6-5,225,2020
76646,EDWARDS,BILL,B. EDWARDS,PHI,F,6-8,215,
898,EDWARDS,BLUE,B. EDWARDS,UTA,GF,6-4,229,1989
1629035,EDWARDS,CARSEN,C. EDWARDS,BOS,G,5-11,200,2019
2451,EDWARDS,CORSLEY,C. EDWARDS,NOP,F,6-9,275,2002
346,EDWARDS,DOUG,D. EDWARDS,ATL,F,6-7,235,1993
76641,EDWARDS,FRANKLIN,F. EDWARDS,PHI,G,6-1,170,1981
229,EDWARDS,JAMES,J. EDWARDS,IND,C,7-1,252,1977
76643,EDWARDS,JAY,J. EDWARDS,LAC,F,6-4,185,1989
2823,EDWARDS,JOHN,J. EDWARDS,ATL,C,7-0,275,
236,EDWARDS,KEVIN,K. EDWARDS,MIA,G,6-3,210,1988
202197,EDWARDS,SHANE,S. EDWARDS,CLE,,,,
1629053,EDWARDS,VINCENT,V. EDWARDS,HOU,F,6-8,225,2018
76647,EGAN,JOHNNY,J. EGAN,WAS,G,6-0,180,1961
76648,EGGLESTON,LONNIE,L. EGGLESTON,BOM,G,6-0,170,
76649,EHLERS,EDDIE,E. EHLERS,BOS,G,6-3,198,1947
378,EHLO,CRAIG,C. EHLO,CLE,G,6-7,205,1983
76651,EICHHORST,DICK,D. EICHHORST,ATL,G,6-3,200,
458,EISLEY,HOWARD,H. EISLEY,UTA,G,6-2,185,1994
1918,EKEZIE,OBINNA,O. EKEZIE,ATL,FC,6-9,270,1999
2064,EL-AMIN,KHALID,K. EL-AMIN,CHI,G,5-10,200,2000
76653,ELIASON,DON,D. ELIASON,BOS,F,6-2,210,
53,ELIE,MARIO,M. ELIE,HOU,GF,6-5,225,1985
1629604,ELLEBY,CJ,C. ELLEBY,POR,FG,6-6,200,2020
76655,ELLEFSON,RAY,R. ELLEFSON,NYK,C,6-8,230,
1627740,ELLENSON,HENRY,H. ELLENSON,NYK,F,6-11,245,2016
201961,ELLINGTON,WAYNE,W. ELLINGTON,DET,G,6-4,207,2009
76656,ELLIOTT,BOB,B. ELLIOTT,BKN,C,6-9,225,1977
251,ELLIOTT,SEAN,S. ELLIOTT,SAS,F,6-8,220,1989
76658,ELLIS,ALEXANDER,A. ELLIS,LAL,F,6-5,185,1958
76664,ELLIS,BO,B. ELLIS,DEN,F,6-9,197,1977
107,ELLIS,DALE,D. ELLIS,OKC,GF,6-7,215,1983
1677,ELLIS,HAROLD,H. ELLIS,LAC,FG,6-5,220,
76661,ELLIS,JOE,J. ELLIS,GSW,F,6-6,175,1966
111,ELLIS,LAPHONSO,L. ELLIS,DEN,F,6-8,240,1992
1034,ELLIS,LERON,L. ELLIS,CHA,C,6-9,225,1991
76663,ELLIS,LEROY,L. ELLIS,LAL,F,6-11,210,1962
101145,ELLIS,MONTA,M. ELLIS,GSW,G,6-3,185,2005
442,ELLISON,PERVIS,P. ELLISON,WAS,CF,6-10,235,1989
600010,ELMORE,LEN,L. ELMORE,BKN,C,6-10,220,1974
1922,ELSON,FRANCISCO,F. ELSON,DEN,CF,7-0,240,1999
76667,ELSTON,DARRELL,D. ELSTON,IND,G,6-3,190,1974
2408,ELY,MELVIN,M. ELY,CHA,CF,6-10,260,2002
203954,EMBIID,JOEL,J. EMBIID,PHI,CF,7-0,280,2014
76668,EMBRY,WAYNE,W. EMBRY,SAC,C,6-8,240,1958
2765,EMMETT,ANDRE,A. EMMETT,MEM,G,6-5,230,2004
76669,ENDRESS,NED,N. ENDRESS,CLR,F,6-2,200,
76670,ENGLER,CHRIS,C. ENGLER,GSW,C,6-11,245,1982
76671,ENGLESTAD,WAYNE,W. ENGLESTAD,DEN,F,6-8,245,
76672,ENGLISH,A.J.,A. ENGLISH,WAS,G,6-3,175,1990
76673,ENGLISH,ALEX,A. ENGLISH,DEN,F,6-8,190,1976
76674,ENGLISH,CLAUDE,C. ENGLISH,POR,G,6-4,185,1970
76676,ENGLISH,JOJO,J. ENGLISH,CHI,G,6-4,195,
203119,ENGLISH,KIM,K. ENGLISH,DET,G,6-6,200,2012
76675,ENGLISH,SCOTT,S. ENGLISH,PHX,F,6-6,205,1972
76677,ENGLUND,GENE,G. ENGLUND,BOS,F,6-4,205,
203898,ENNIS,TYLER,T. ENNIS,LAL,G,6-3,194,2014
203516,ENNIS III,JAMES,J. ENNIS III,ORL,F,6-6,215,2013
76678,EPPS,RAY,R. EPPS,GSW,F,6-6,195,1977
201623,ERDEN,SEMIH,S. ERDEN,BOS,C,7-0,240,2008
76679,ERIAS,BO,B. ERIAS,LAL,F,6-3,220,1954
76680,ERICKSON,KEITH,K. ERICKSON,LAL,F,6-5,195,1965
76681,ERVING,JULIUS,J. ERVING,PHI,F,6-7,200,1972
1915,ESCHMEYER,EVAN,E. ESCHMEYER,BKN,C,6-11,250,1999
76682,ESKRIDGE,JACK,J. ESKRIDGE,JET,,,,
76683,ESPOSITO,VINCENZO,V. ESPOSITO,TOR,G,6-3,198,
1629234,EUBANKS,DREW,D. EUBANKS,SAS,FC,6-9,245,
76687,EVANS,BOB,B. EVANS,INO,G,6-2,175,1949
967,EVANS,BRIAN,B. EVANS,ORL,F,6-8,220,1996
76685,EVANS,EARL,E. EVANS,DET,F,6-8,202,1978
1628980,EVANS,JACOB,J. EVANS,MIN,GF,6-4,210,2018
1628393,EVANS,JAWUN,J. EVANS,OKC,G,6-0,190,2017
202379,EVANS,JEREMY,J. EVANS,UTA,F,6-9,200,2010
2230,EVANS,MAURICE,M. EVANS,ATL,GF,6-5,220,
76686,EVANS,MIKE,M. EVANS,DEN,G,6-1,170,1978
2501,EVANS,REGGIE,R. EVANS,OKC,CF,6-8,245,
201936,EVANS,TYREKE,T. EVANS,MEM,GF,6-6,220,2009
101137,EWING,DANIEL,D. EWING,LAC,G,6-3,185,2005
121,EWING,PATRICK,P. EWING,NYK,C,7-0,255,1985
201607,EWING,PATRICK,P. EWING,NOP,F,6-8,235,2008
203957,EXUM,DANTE,D. EXUM,CLE,G,6-5,214,2014
201963,EYENGA,CHRISTIAN,C. EYENGA,CLE,F,6-7,210,2009
203105,EZELI,FESTUS,F. EZELI,GSW,C,6-11,265,2012
76689,EZERSKY,JOHNNY,J. EZERSKY,BAL,FG,6-3,175,1947
76690,FABEL,JOE,J. FABEL,PIT,F,6-1,190,
76691,FAIRCHILD,JOHN,J. FAIRCHILD,LAL,F,6-7,205,1965
1629605,FALL,TACKO,T. FALL,BOS,C,7-5,311,
76692,FARBMAN,PHIL,P. FARBMAN,GSW,F,6-1,185,
202702,FARIED,KENNETH,K. FARIED,HOU,FC,6-8,220,2011
76693,FARLEY,DICK,D. FARLEY,PHI,G,6-4,190,1954
200770,FARMAR,JORDAN,J. FARMAR,LAL,G,6-2,180,2006
2824,FARMER,DESMON,D. FARMER,OKC,G,6-5,220,
76695,FARMER,JIM,J. FARMER,OKC,F,6-4,190,1987
76694,FARMER,MIKE,M. FARMER,ATL,F,6-7,210,1958
1108,FARMER,TONY,T. FARMER,GSW,F,6-9,244,
76696,FAUGHT,BOB,B. FAUGHT,CLR,F,6-5,185,
203543,FAVERANI,VITOR,V. FAVERANI,BOS,C,6-11,260,
202324,FAVORS,DERRICK,D. FAVORS,UTA,F,6-9,265,2010
201174,FAZEKAS,NICK,N. FAZEKAS,LAC,F,6-11,235,2007
76697,FEDOR,DAVE,D. FEDOR,GSW,F,6-6,190,1962
76698,FEERICK,BOB,B. FEERICK,WAS,G,6-3,190,
76699,FEHER,BUTCH,B. FEHER,PHX,G,6-4,185,1976
994,FEICK,JAMIE,J. FEICK,BKN,F,6-8,255,1996
76701,FEIEREISEL,RON,R. FEIEREISEL,LAL,G,6-3,185,1953
76702,FEIGENBAUM,GEORGE,G. FEIGENBAUM,BAL,G,6-1,185,
76703,FEITL,DAVE,D. FEITL,HOU,C,6-11,235,1986
1627770,FELDER,KAY,K. FELDER,CLE,G,5-9,176,2016
1626245,FELICIO,CRISTIANO,C. FELICIO,CHI,FC,6-10,270,
203467,FELIX,CARRICK,C. FELIX,CLE,GF,6-6,201,2013
101230,FELIX,NOEL,N. FELIX,OKC,F,6-9,225,
76704,FELIX,RAY,R. FELIX,NYK,C,6-11,220,1953
101109,FELTON,RAYMOND,R. FELTON,OKC,G,6-1,205,2005
76705,FENDLEY,JAKE,J. FENDLEY,DET,G,6-0,180,1951
76706,FENLEY,BILL,B. FENLEY,BOS,F,6-3,190,
2724,FERGUSON,DESMOND,D. FERGUSON,POR,F,6-7,210,
1628390,FERGUSON,TERRANCE,T. FERGUSON,PHI,G,6-6,190,2017
201164,FERNANDEZ,RUDY,R. FERNANDEZ,POR,G,6-6,185,2007
1628981,FERNANDO,BRUNO,B. FERNANDO,ATL,FC,6-9,240,2019
76707,FERNSTEN,ERIC,E. FERNSTEN,BOS,C,6-10,205,1975
76708,FERRARI,AL,A. FERRARI,ATL,G,6-4,190,1955
76709,FERREIRA,ROLANDO,R. FERREIRA,POR,F,7-1,240,1988
273,FERRELL,DUANE,D. FERRELL,ATL,F,6-7,215,
1627812,FERRELL,YOGI,Y. FERRELL,SAC,G,6-0,178,
76711,FERRIN,ARNIE,A. FERRIN,LAL,F,6-4,180,1948
76712,FERRY,BOB,B. FERRY,DET,C,6-8,230,1959
198,FERRY,DANNY,D. FERRY,CLE,F,6-10,235,1989
201178,FESENKO,KYRYLO,K. FESENKO,UTA,C,7-1,280,2007
76713,FIELDS,KENNY,K. FIELDS,MIL,F,6-5,220,1984
202361,FIELDS,LANDRY,L. FIELDS,NYK,GF,6-7,215,2010
76714,FILIPEK,RON,R. FILIPEK,PHI,F,6-5,205,1967
76715,FILLMORE,GREG,G. FILLMORE,NYK,C,7-1,240,1970
76716,FINKEL,HANK,H. FINKEL,BOS,C,7-0,240,1966
714,FINLEY,MICHAEL,M. FINLEY,DAL,GF,6-7,225,1995
76717,FINN,DANNY,D. FINN,GSW,G,6-1,185,
1627827,FINNEY-SMITH,DORIAN,D. FINNEY-SMITH,DAL,F,6-7,220,
900,FISH,MATT,M. FISH,LAC,C,6-11,265,1992
965,FISHER,DEREK,D. FISHER,LAL,G,6-1,210,1996
2809,FITCH,GERALD,G. FITCH,MIA,G,6-3,188,
76720,FITZGERALD,BOB,B. FITZGERALD,HUS,F,6-5,190,
76719,FITZGERALD,DICK,D. FITZGERALD,HUS,F,6-2,175,
2033,FIZER,MARCUS,M. FIZER,CHI,F,6-8,260,2000
76721,FLEISHMAN,JERRY,J. FLEISHMAN,GSW,G,6-2,190,
76722,FLEMING,AL,A. FLEMING,OKC,F,6-7,215,1976
76723,FLEMING,ED,E. FLEMING,LAL,G,6-3,189,1955
313,FLEMING,VERN,V. FLEMING,IND,G,6-5,185,1984
2784,FLORES,LUIS,L. FLORES,GSW,G,6-2,195,2004
76725,FLOWERS,BRUCE,B. FLOWERS,CLE,F,6-8,225,1979
76726,FLOYD,SLEEPY,S. FLOYD,HOU,G,6-3,170,1982
201938,FLYNN,JONNY,J. FLYNN,MIN,G,6-0,185,2009
1630201,FLYNN,MALACHI,M. FLYNN,TOR,G,6-1,175,2020
76727,FLYNN,MIKE,M. FLYNN,IND,G,6-2,180,1975
76728,FOGLE,LARRY,L. FOGLE,NYK,G,6-5,205,1975
76729,FOLEY,JACK,J. FOLEY,NYK,F,6-3,170,1962
1829,FONTAINE,IKE,I. FONTAINE,MEM,,, ,
76731,FONTAINE,LEVI,L. FONTAINE,GSW,G,6-4,190,1970
202880,FOOTE,JEFF,J. FOOTE,NOP,CF,7-0,265,
1627854,FORBES,BRYN,B. FORBES,MIL,G,6-2,205,
201814,FORBES,GARY,G. FORBES,DEN,F,6-7,220,
76732,FORD,ALPHONSO,A. FORD,OKC,F,6-1,190,1993
2228,FORD,ALTON,A. FORD,PHX,F,6-9,280,2001
76733,FORD,CHRIS,C. FORD,DET,G,6-5,190,1972
76734,FORD,DON,D. FORD,LAL,F,6-9,215,1975
76735,FORD,JAKE,J. FORD,OKC,G,6-3,180,1970
76736,FORD,PHIL,P. FORD,SAC,G,6-2,175,1978
101213,FORD,SHARROD,S. FORD,PHX,F,6-9,235,
726,FORD,SHERELL,S. FORD,OKC,F,6-7,210,1995
2551,FORD,T.J.,T. FORD,IND,G,6-0,165,2003
76738,FORMAN,DONNIE,D. FORMAN,LAL,G,5-10,175,
76739,FORREST,BAYARD,B. FORREST,PHX,C,6-10,235,1976
1630235,FORREST,TRENT,T. FORREST,UTA,G,6-4,210,
2218,FORTE,JOSEPH,J. FORTE,OKC,G,6-4,194,2001
202622,FORTSON,COURTNEY,C. FORTSON,HOU,G,5-11,185,
1504,FORTSON,DANNY,D. FORTSON,DEN,CF,6-8,260,1997
76740,FOSTER,FRED,F. FOSTER,PHI,F,6-5,210,1968
323,FOSTER,GREG,G. FOSTER,UTA,C,6-11,250,1990
1902,FOSTER,JEFF,J. FOSTER,IND,FC,6-11,250,1999
76742,FOSTER,ROD,R. FOSTER,PHX,G,6-1,160,1983
2238,FOTSIS,ANTONIS,A. FOTSIS,MEM,F,6-10,219,2001
203095,FOURNIER,EVAN,E. FOURNIER,ORL,GF,6-7,205,2012
76744,FOUST,LARRY,L. FOUST,DET,C,6-9,215,1950
76745,FOWLER,JERRY,J. FOWLER,ATL,C,6-7,230,
1762,FOWLKES,TREMAINE,T. FOWLKES,LAC,F,6-6,212,1998
1628368,FOX,DE'AARON,D. FOX,SAC,G,6-3,185,2017
76746,FOX,HAROLD,H. FOX,LAC,G,6-2,175,1972
76747,FOX,JIM,J. FOX,OKC,C,6-10,230,1965
296,FOX,RICK,R. FOX,LAL,F,6-7,235,1991
200751,FOYE,RANDY,R. FOYE,MIN,G,6-4,218,2006
1502,FOYLE,ADONAL,A. FOYLE,GSW,C,6-10,270,1997
2499,FRAHM,RICHIE,R. FRAHM,OKC,G,6-5,210,
1883,FRANCIS,STEVE,S. FRANCIS,HOU,G,6-3,210,1999
76748,FRANK,TELLIS,T. FRANK,GSW,F,6-10,225,1987
76749,FRANKEL,NAT,N. FRANKEL,PIT,F,6-0,195,
203479,FRANKLIN,JAMAAL,J. FRANKLIN,MEM,G,6-5,191,2013
1626187,FRAZIER,MICHAEL,M. FRAZIER,HOU,G,6-3,200,
204025,FRAZIER,TIM,T. FRAZIER,MIL,G,6-1,170,
76750,FRAZIER,WALT,W. FRAZIER,NYK,G,6-4,200,1967
76751,FRAZIER,WILL,W. FRAZIER,GSW,F,6-7,210,1965
1628982,FRAZIER JR.,MELVIN,M. FRAZIER JR.,ORL,GF,6-5,215,2018
76752,FREDERICK,ANTHONY,A. FREDERICK,CHA,F,6-7,205,1986
202690,FREDETTE,JIMMER,J. FREDETTE,SAC,G,6-2,195,2011
76753,FREE,WORLD,W. FREE,CLE,G,6-3,185,1975
200777,FREELAND,JOEL,J. FREELAND,POR,CF,6-10,225,2006
76754,FREEMAN,DONNIE,D. FREEMAN,LAL,G,6-3,185,1966
76755,FREEMAN,GARY,G. FREEMAN,MIL,F,6-9,210,1970
76756,FREEMAN,ROD,R. FREEMAN,PHI,F,6-7,225,1973
2782,FREIJE,MATT,M. FREIJE,NOP,F,6-9,249,2004
76757,FREY,FRIDO,F. FREY,NYK,F,6-2,195,
76758,FRIEND,LARRY,L. FRIEND,NYK,G,6-4,185,1957
76759,FRINK,PAT,P. FRINK,SAC,G,6-4,195,1968
76760,FRITSCHE,JIM,J. FRITSCHE,BAL,C,6-8,210,1953
101112,FRYE,CHANNING,C. FRYE,CLE,FC,7-0,255,2005
76761,FRYER,BERNIE,B. FRYER,POR,G,6-3,185,1972
76762,FUCARINO,FRANK,F. FUCARINO,HUS,F,6-2,175,
